tx_price,sqft,lot_size,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,during_recession,two_and_two,property_age,school_score,exterior_walls_Brick,exterior_walls_Brick veneer,exterior_walls_Combination,exterior_walls_Metal,exterior_walls_Missing,exterior_walls_Other,exterior_walls_Siding (Alum/Vinyl),exterior_walls_Wood,roof_Asbestos,roof_Asphalt,roof_Built-up,roof_Composition Shingle,roof_Gravel/Rock,roof_Metal,roof_Missing,roof_Other,roof_Roll Composition,roof_Shake Shingle,roof_Slate,property_type_Apartment / Condo / Townhouse,property_type_Single-Family
226000,1021,0,0.0,48,7,2,6,52,5,36,35,34.0,34.0,66.0,201.0,69.0,1,0,49,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
220000,1024,0,0.0,76,7,19,14,39,7,32,33,44.0,40.0,28.0,228.0,75.0,1,0,1,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
280000,1032,0,0.0,128,11,29,25,184,15,68,41,57.0,13.0,83.0,208.0,72.0,0,0,51,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
299900,1032,0,1.0,76,16,12,11,90,5,29,22,40.0,50.0,55.0,154.0,47.0,0,0,42,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
204000,1044,0,0.0,48,7,2,6,52,5,36,35,34.0,34.0,66.0,201.0,69.0,0,0,54,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
350000,1062,0,0.0,43,7,6,2,23,18,28,42,33.0,35.0,87.0,267.0,92.0,0,0,24,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
228000,1070,0,1.0,34,2,0,3,25,6,13,20,47.0,51.0,77.0,184.0,56.0,0,0,42,21.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
300000,1073,0,1.0,21,3,1,5,13,3,11,12,43.0,22.0,67.0,179.0,54.0,0,0,33,21.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
280000,1083,0,0.0,132,9,13,15,79,9,49,49,55.0,23.0,42.0,190.0,66.0,0,0,49,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
305500,1100,0,0.0,212,14,43,33,146,9,84,86,33.0,62.0,81.0,303.0,105.0,0,0,48,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
348500,1103,0,0.0,48,12,6,2,48,19,41,41,36.0,23.0,90.0,252.0,87.0,0,0,65,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
210000,1177,0,1.0,78,18,15,15,70,6,45,30,45.0,47.0,54.0,220.0,67.0,0,0,26,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
250000,1179,0,0.0,103,24,17,15,95,7,46,22,29.0,53.0,36.0,143.0,49.0,0,0,42,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
229000,1185,15681,1.0,0,0,0,0,4,0,0,1,43.0,60.0,36.0,198.0,56.0,0,0,49,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
300000,1188,3001,1.0,29,7,3,3,36,1,23,15,34.0,68.0,36.0,255.0,84.0,0,0,55,6.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
220000,1194,0,1.0,88,17,18,18,88,6,47,25,59.0,54.0,57.0,188.0,57.0,0,0,35,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
275000,1197,1306,1.0,22,2,1,5,10,3,11,11,28.0,80.0,22.0,231.0,70.0,1,0,41,15.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
312000,1200,0,1.0,8,1,0,3,9,2,10,9,35.0,29.0,73.0,295.0,89.0,1,0,62,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
265000,1240,3484,1.0,67,4,4,11,162,3,40,24,35.0,50.0,66.0,261.0,67.0,1,0,26,21.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
265000,1240,3484,1.0,67,4,4,11,162,3,40,24,35.0,50.0,66.0,261.0,67.0,1,0,26,21.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
231525,1242,0,1.0,33,4,3,5,24,2,22,17,37.0,50.0,63.0,225.0,68.0,1,0,28,24.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
239900,1250,0,1.0,39,15,7,4,35,0,11,7,35.0,44.0,80.0,217.0,66.0,0,0,24,12.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
305000,1288,0,1.0,82,16,16,17,73,6,46,25,59.0,54.0,57.0,233.0,71.0,0,0,25,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
337600,1296,3001,1.0,28,7,3,3,33,1,23,15,34.0,68.0,36.0,259.0,86.0,0,0,51,6.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
248000,1344,1102,0.0,144,8,28,26,260,26,145,59,52.0,66.0,81.0,475.0,158.0,0,0,114,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
336900,1346,0,1.0,35,5,4,5,23,2,21,13,34.0,36.0,86.0,217.0,66.0,0,0,21,24.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
225000,1350,1245,0.0,141,7,28,26,259,25,146,58,52.0,66.0,81.0,515.0,171.0,0,0,46,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
585000,1360,0,0.0,187,13,41,34,102,12,75,73,29.0,29.0,83.0,446.0,155.0,1,0,30,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
205000,1526,2478,1.0,4,1,0,0,1,0,5,5,29.0,88.0,73.0,242.0,68.0,1,0,8,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
330000,832,1136,1.0,61,9,9,12,65,7,41,42,37.0,41.0,53.0,372.0,123.0,0,1,66,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
250000,864,1633,1.0,82,8,20,19,64,5,36,43,35.0,47.0,32.0,375.0,124.0,0,1,66,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
200000,877,0,0.0,201,11,40,28,131,10,73,85,36.0,25.0,91.0,378.0,131.0,1,1,12,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
286499,886,0,1.0,19,3,1,5,28,3,9,13,48.0,40.0,59.0,195.0,59.0,0,1,24,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
237500,886,0,1.0,19,3,1,5,28,3,9,13,48.0,40.0,59.0,198.0,60.0,0,1,32,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
261000,896,3598,1.0,17,5,1,4,30,2,21,7,41.0,62.0,41.0,307.0,93.0,0,1,58,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
277000,899,0,1.0,75,3,8,12,82,9,37,34,56.0,25.0,67.0,269.0,82.0,0,1,9,21.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
425000,910,6023,1.0,60,10,4,7,61,5,42,30,39.0,86.0,81.0,468.0,162.0,0,1,58,27.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
385000,915,183387,0.0,146,8,16,20,74,11,49,58,30.0,46.0,41.0,265.0,92.0,0,1,1,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
275000,930,1625,1.0,27,6,1,3,22,5,23,15,35.0,55.0,73.0,286.0,87.0,0,1,25,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
275000,933,0,1.0,80,7,7,7,42,6,41,15,33.0,62.0,51.0,184.0,56.0,0,1,15,24.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
201953,940,0,1.0,80,4,3,13,173,2,47,37,30.0,49.0,33.0,150.0,38.0,0,1,30,13.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
307500,940,0,1.0,32,3,0,7,86,3,26,10,35.0,69.0,80.0,155.0,47.0,0,1,17,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
551400,949,0,0.0,180,14,37,34,104,13,72,68,36.0,25.0,75.0,445.0,154.0,0,1,0,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
435000,950,46609,0.0,193,10,37,27,133,10,74,86,29.0,15.0,82.0,371.0,128.0,1,1,5,27.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
230000,951,0,1.0,49,6,6,5,47,5,30,17,39.0,37.0,55.0,209.0,63.0,1,1,24,18.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
367000,951,0,0.0,160,8,24,23,93,10,55,78,34.0,34.0,92.0,331.0,115.0,0,1,9,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
509500,954,0,0.0,201,11,40,28,131,10,73,85,36.0,25.0,91.0,381.0,132.0,0,1,4,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
275000,959,0,1.0,98,7,7,10,95,4,37,33,33.0,71.0,84.0,229.0,69.0,0,1,1,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
279537,969,0,1.0,117,6,17,17,243,11,66,42,32.0,33.0,92.0,278.0,85.0,0,1,14,30.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
499900,970,33541,0.0,198,9,38,25,127,11,72,83,36.0,25.0,91.0,360.0,124.0,0,1,5,27.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
315000,980,1206,1.0,40,4,4,2,30,4,13,8,35.0,49.0,84.0,295.0,90.0,1,1,23,13.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
299900,980,1104,1.0,39,5,4,2,31,3,13,9,35.0,49.0,84.0,274.0,83.0,1,1,21,13.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
320000,984,3598,1.0,78,11,5,15,30,10,54,24,32.0,43.0,63.0,278.0,85.0,0,1,67,15.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
279000,986,0,1.0,20,2,1,2,15,6,14,13,33.0,57.0,41.0,180.0,54.0,0,1,34,21.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
386500,992,0,1.0,73,14,11,9,49,18,48,43,36.0,23.0,90.0,316.0,109.0,1,1,67,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
270000,998,0,1.0,40,3,1,7,129,3,29,10,35.0,69.0,80.0,204.0,62.0,0,1,16,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
440000,1000,0,0.0,42,7,6,4,47,16,29,31,39.0,41.0,83.0,347.0,120.0,1,1,71,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
475000,1000,0,0.0,177,8,31,23,94,10,61,81,29.0,11.0,94.0,378.0,131.0,0,1,15,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
278000,1002,0,1.0,72,1,8,11,75,9,25,30,43.0,61.0,86.0,282.0,86.0,0,1,2,18.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
443000,1005,0,0.0,175,8,31,23,94,10,60,80,29.0,11.0,94.0,378.0,131.0,1,1,24,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
290000,1012,0,1.0,12,2,1,3,15,3,12,10,39.0,33.0,74.0,245.0,74.0,1,1,18,15.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
458900,1025,0,1.0,102,8,8,11,103,4,47,34,31.0,30.0,99.0,376.0,114.0,0,1,0,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
615000,1027,0,0.0,198,9,38,25,126,12,72,84,29.0,15.0,82.0,453.0,157.0,0,1,7,27.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
225000,1038,0,1.0,82,5,8,8,45,6,50,13,30.0,46.0,36.0,184.0,56.0,0,1,17,21.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
525000,1040,1341,0.0,185,8,31,32,284,33,172,78,38.0,56.0,55.0,462.0,153.0,0,1,85,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
315000,1040,0,1.0,80,7,7,7,42,6,41,15,33.0,62.0,51.0,196.0,59.0,0,1,16,24.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
490000,1041,0,0.0,147,10,28,24,57,5,36,28,34.0,29.0,88.0,367.0,127.0,1,1,6,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
243000,1044,0,0.0,99,23,17,15,90,7,51,30,34.0,56.0,25.0,172.0,59.0,0,1,43,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
250000,1044,0,1.0,18,2,1,6,19,1,7,4,39.0,72.0,62.0,204.0,62.0,0,1,21,24.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
289500,1045,0,1.0,25,3,2,0,18,4,13,19,33.0,35.0,83.0,253.0,77.0,1,1,16,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
249950,1048,0,0.0,149,7,22,20,83,10,50,73,37.0,20.0,75.0,158.0,55.0,0,1,4,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
250000,1050,0,1.0,23,3,1,0,13,4,14,17,33.0,35.0,83.0,245.0,74.0,0,1,18,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
345000,1053,0,1.0,12,2,1,3,14,3,10,10,39.0,33.0,74.0,245.0,74.0,0,1,12,15.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
351500,1056,0,0.0,49,4,9,2,21,20,29,42,30.0,34.0,70.0,284.0,98.0,1,1,7,18.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
478089,1069,0,1.0,31,5,4,4,33,0,37,11,35.0,50.0,82.0,303.0,92.0,0,1,18,24.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
349181,1070,0,1.0,49,3,2,9,149,4,36,11,33.0,36.0,56.0,204.0,62.0,0,1,17,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
300000,1074,0,1.0,31,5,4,4,33,0,37,11,35.0,50.0,82.0,301.0,92.0,0,1,21,24.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
218000,1075,0,1.0,0,0,0,0,3,0,1,1,41.0,69.0,77.0,191.0,58.0,1,1,27,27.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
416900,1075,0,1.0,99,8,8,11,103,4,47,34,31.0,30.0,99.0,373.0,113.0,0,1,1,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
335000,1077,0,1.0,128,6,15,21,255,11,75,47,43.0,64.0,72.0,277.0,84.0,0,1,27,30.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
225000,1080,1951,1.0,67,6,3,8,31,3,35,18,31.0,74.0,59.0,241.0,73.0,1,1,26,24.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
316500,1082,0,1.0,117,11,10,15,103,13,58,44,52.0,42.0,63.0,282.0,86.0,1,1,17,21.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
535150,1084,0,0.0,189,15,39,27,104,11,75,76,28.0,63.0,67.0,432.0,149.0,0,1,0,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
405000,1086,0,0.0,48,3,9,2,21,20,30,42,30.0,34.0,70.0,298.0,103.0,0,1,11,18.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
620000,1088,0,0.0,197,15,40,33,107,12,76,69,30.0,26.0,88.0,525.0,182.0,0,1,1,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
545000,1095,0,0.0,173,12,31,35,124,13,48,68,44.0,44.0,86.0,432.0,150.0,0,1,20,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
342500,1098,1314,1.0,90,8,6,9,48,5,47,16,33.0,57.0,74.0,263.0,80.0,0,1,18,24.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
209000,1100,0,1.0,44,15,1,4,51,3,20,5,37.0,62.0,55.0,188.0,57.0,1,1,17,12.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
243000,1100,0,1.0,44,16,1,4,56,3,21,6,37.0,62.0,55.0,204.0,62.0,0,1,10,12.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
254000,1102,1307,1.0,63,5,5,6,36,4,40,15,30.0,50.0,45.0,245.0,74.0,1,1,26,18.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
240000,1104,0,1.0,70,9,4,6,162,4,42,23,34.0,48.0,62.0,239.0,73.0,0,1,6,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
265000,1107,0,1.0,50,5,2,5,21,0,18,12,31.0,62.0,32.0,258.0,78.0,1,1,22,24.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
240000,1108,0,1.0,62,15,4,5,83,3,15,11,43.0,73.0,41.0,327.0,99.0,0,1,17,9.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
250000,1112,0,1.0,67,3,11,13,113,3,28,15,41.0,22.0,75.0,228.0,69.0,1,1,36,24.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
534625,1112,0,1.0,193,14,42,28,114,11,93,89,33.0,40.0,96.0,666.0,231.0,0,1,0,15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
313500,1120,0,1.0,44,16,1,4,56,3,21,6,37.0,62.0,55.0,204.0,62.0,0,1,9,12.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
469900,1123,0,0.0,147,10,28,24,57,5,36,28,34.0,29.0,88.0,352.0,122.0,0,1,8,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
610000,1128,0,0.0,198,9,38,26,127,11,72,83,36.0,25.0,91.0,457.0,158.0,1,1,7,27.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
285000,1130,0,1.0,49,6,6,4,44,4,18,14,36.0,39.0,84.0,254.0,77.0,0,1,24,13.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
296000,1130,0,1.0,53,7,6,5,49,6,31,17,44.0,71.0,63.0,258.0,78.0,1,1,21,18.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
293815,1130,0,1.0,51,6,6,5,47,5,32,17,44.0,71.0,63.0,245.0,75.0,1,1,17,18.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
290000,1132,0,1.0,167,7,23,29,340,12,113,51,43.0,64.0,72.0,335.0,102.0,0,1,37,30.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
278000,1134,1511,1.0,19,3,1,5,13,3,11,13,43.0,22.0,67.0,274.0,83.0,1,1,27,21.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
380000,1135,0,0.0,70,9,7,2,27,19,33,42,33.0,29.0,81.0,266.0,92.0,1,1,5,18.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
367500,1135,0,0.0,73,8,8,3,26,19,32,42,33.0,29.0,81.0,288.0,100.0,1,1,6,18.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
325000,1139,0,1.0,104,8,8,12,72,4,31,24,33.0,48.0,85.0,327.0,99.0,0,1,23,12.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
280000,1141,0,1.0,58,5,4,7,79,5,85,25,47.0,41.0,78.0,327.0,99.0,0,1,28,27.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
289900,1145,0,1.0,58,3,4,11,166,6,36,9,32.0,69.0,70.0,245.0,74.0,0,1,1,21.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
290000,1148,0,1.0,82,8,5,8,89,4,26,32,33.0,71.0,84.0,265.0,81.0,0,1,5,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
306755,1149,0,1.0,64,3,10,15,164,3,39,13,36.0,47.0,83.0,319.0,97.0,0,1,6,24.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
295000,1150,0,1.0,87,5,11,18,215,5,42,20,41.0,22.0,75.0,241.0,73.0,0,1,30,24.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
338000,1150,0,0.0,65,8,6,7,51,6,33,35,33.0,16.0,72.0,230.0,79.0,0,1,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
305000,1152,0,1.0,35,3,3,1,20,4,11,19,33.0,35.0,83.0,268.0,81.0,1,1,18,15.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
342900,1152,0,0.0,65,8,6,7,51,6,33,35,33.0,16.0,72.0,234.0,81.0,0,1,1,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
410000,1153,0,0.0,160,8,24,23,93,10,55,78,34.0,34.0,92.0,352.0,122.0,0,1,12,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
377400,1155,0,1.0,49,6,4,5,33,1,17,25,27.0,38.0,35.0,307.0,93.0,1,1,1,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
394000,1158,0,1.0,71,13,5,13,31,12,48,28,32.0,43.0,63.0,375.0,114.0,1,1,6,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
370000,1161,0,1.0,76,3,8,12,79,9,36,34,56.0,25.0,67.0,368.0,112.0,1,1,7,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
326979,1163,0,0.0,65,8,6,7,51,6,33,35,33.0,16.0,72.0,223.0,77.0,1,1,6,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
285000,1166,0,1.0,105,15,6,13,87,2,26,14,39.0,73.0,69.0,200.0,61.0,0,1,40,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
245000,1170,0,1.0,98,18,18,18,93,8,49,20,52.0,33.0,53.0,213.0,64.0,0,1,25,9.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
315000,1170,0,1.0,39,6,3,3,37,6,27,15,40.0,51.0,72.0,237.0,72.0,0,1,7,18.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
255000,1170,0,1.0,40,6,3,3,37,5,26,15,40.0,51.0,72.0,249.0,76.0,1,1,12,18.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
221500,1178,0,0.0,174,8,31,30,269,28,164,71,34.0,44.0,42.0,481.0,159.0,0,1,14,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
275250,1181,0,1.0,67,8,3,7,121,6,42,22,34.0,58.0,76.0,270.0,82.0,0,1,0,21.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
335000,1184,1167,1.0,86,8,6,8,47,5,43,16,33.0,57.0,74.0,233.0,71.0,0,1,17,24.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
535000,1184,0,0.0,198,9,38,26,127,11,72,83,36.0,25.0,91.0,453.0,157.0,1,1,6,27.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
209480,1188,0,1.0,24,6,4,7,29,1,19,11,31.0,57.0,95.0,302.0,92.0,0,1,0,24.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
230000,1193,0,0.0,0,0,0,0,0,0,2,3,34.0,67.0,61.0,252.0,64.0,0,1,8,17.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
245000,1195,0,1.0,62,10,5,7,24,5,50,12,56.0,24.0,66.0,254.0,77.0,1,1,30,15.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
254900,1195,0,1.0,19,2,0,1,4,1,15,14,33.0,53.0,74.0,290.0,74.0,0,1,3,17.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
400000,1200,5000,1.0,93,10,13,6,39,7,37,31,41.0,57.0,50.0,453.0,157.0,1,1,72,21.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
550000,1200,2744,1.0,141,6,26,26,244,25,139,50,38.0,29.0,90.0,503.0,167.0,1,1,73,12.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
399500,1200,0,1.0,38,8,5,4,51,10,30,28,31.0,58.0,93.0,322.0,107.0,1,1,58,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
242000,1200,1420,1.0,65,15,2,6,51,1,51,25,40.0,68.0,63.0,258.0,78.0,1,1,25,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
236511,1200,0,1.0,19,2,0,1,5,2,15,16,33.0,53.0,74.0,276.0,71.0,0,1,3,17.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
